recid,reit,smrt,tog_nr,dag,man,dyp_min,dyp_max,vf,nr,le,ky,kt,aldur,osl,sl,li
100073,422,1,11,13,03,80,65,73,3,75,1,2,6,3972,3508,52
100073,422,1,11,13,03,80,65,73,4,73,2,1,6,3278,3020,38
100073,422,1,11,13,03,80,65,73,5,70,2,1,5,2768,2566,52
100073,422,1,11,13,03,80,65,73,6,67,2,1,5,2338,2175,34
100074,422,1,1,13,03,65,61,73,1,117,2,2,8,15560,12430,806
100074,422,1,1,13,03,65,61,73,2,91,2,2,5,7875,6450,488
100074,422,1,1,13,03,65,61,73,3,81,2,2,7,5888,4464,194
100074,422,1,1,13,03,65,61,73,4,90,1,1,6,6265,5494,53
100075,422,4,32,13,03,36,28,73,1,25,1,1,1,148,128,5
100075,422,4,32,13,03,36,28,73,2,21,2,1,1,70,64,2
100075,422,4,32,13,03,36,28,73,3,22,2,1,1,88,80,2
100075,422,4,32,13,03,36,28,73,4,21,1,1,2,77,68,2
100075,422,4,32,13,03,36,28,73,5,71,2,2,5,3100,2412,92
100075,422,4,32,13,03,36,28,73,7,87,1,2,8,7100,5522,149
100075,422,4,32,13,03,36,28,73,8,58,2,1,4,1983,1716,76
100075,422,4,32,13,03,36,28,73,9,70,2,1,5,3068,2567,47
100077,422,3,12,13,03,79,86,73,1,72,1,2,6,3904,3056,55
100077,422,3,12,13,03,79,86,73,10,86,2,2,7,5594,4556,301
100077,422,3,12,13,03,79,86,73,11,79,2,2,6,4708,3630,477
100077,422,3,12,13,03,79,86,73,12,85,2,2,6,4432,3740,255
100077,422,3,12,13,03,79,86,73,13,67,1,2,6,2935,2327,108
100077,422,3,12,13,03,79,86,73,14,56,2,1,3,1703,1548,43
100077,422,3,12,13,03,79,86,73,15,55,1,1,3,1646,1494,58
100077,422,3,12,13,03,79,86,73,16,68,1,1,5,2670,2470,30
100077,422,3,12,13,03,79,86,73,17,57,1,1,3,1822,1651,77
100077,422,3,12,13,03,79,86,73,2,75,1,1,6,4022,3480,90
100077,422,3,12,13,03,79,86,73,3,89,2,2,7,6805,5830,269
100077,422,3,12,13,03,79,86,73,4,79,2,2,7,4022,3344,295
100077,422,3,12,13,03,79,86,73,5,93,2,2,7,7810,6135,669
100077,422,3,12,13,03,79,86,73,6,80,2,1,6,4096,3818,42
100077,422,3,12,13,03,79,86,73,7,76,2,2,5,3582,3102,149
100077,422,3,12,13,03,79,86,73,8,69,1,1,5,2949,2678,43
100077,422,3,12,13,03,79,86,73,9,88,1,2,7,5448,4206,231
100078,372,1,2,13,03,96,107,73,1,93,1,2,8,7535,6260,188
100078,372,1,2,13,03,96,107,73,2,80,2,2,7,4438,3488,346
100078,372,1,2,13,03,96,107,73,3,79,2,4,6,4208,3736,91
100078,372,1,2,13,03,96,107,73,4,41,1,1,2,690,638,10
100078,372,1,2,13,03,96,107,73,5,96,2,4,10,7190,6455,125
100079,372,1,31,13,03,78,64,73,1,73,2,1,4,3902,3442,209
100079,372,1,31,13,03,78,64,73,2,90,1,3,6,8825,6720,565
100079,372,1,31,13,03,78,64,73,3,92,2,2,7,8820,6630,474
100079,372,1,31,13,03,78,64,73,4,73,1,3,6,3600,2904,74
100079,372,1,31,13,03,78,64,73,5,68,2,1,5,2313,2119,33
100080,372,3,11,14,03,207,191,73,10,83,1,2,7,5030,3856,251
100080,372,3,11,14,03,207,191,73,2,81,2,2,6,4904,4168,249
100080,372,3,11,14,03,207,191,73,3,66,2,2,6,2388,1966,213
100080,372,3,11,14,03,207,191,73,4,77,1,2,7,4626,3634,320
100080,372,3,11,14,03,207,191,73,5,71,2,2,6,2940,2424,188
100080,372,3,11,14,03,207,191,73,6,77,1,1,6,3788,3326,46
100080,372,3,11,14,03,207,191,73,7,53,1,1,4,1253,1137,16
100080,372,3,11,14,03,207,191,73,8,68,1,2,5,2291,2021,31
100080,372,3,11,14,03,207,191,73,9,75,1,2,5,3266,2726,125
100081,322,1,13,14,03,240,271,73,1,82,2,2,5,5264,4206,575
100081,322,1,13,14,03,240,271,73,10,71,1,2,7,2866,2284,151
100081,322,1,13,14,03,240,271,73,11,85,2,2,6,5312,4594,168
100081,322,1,13,14,03,240,271,73,12,67,1,2,5,3202,2446,294
100081,322,1,13,14,03,240,271,73,13,74,2,1,5,3192,2801,153
100081,322,1,13,14,03,240,271,73,14,73,1,1,6,3220,3006,61
100081,322,1,13,14,03,240,271,73,15,72,1,2,6,3866,2786,237
100081,322,1,13,14,03,240,271,73,2,64,1,1,5,1794,1632,76
100081,322,1,13,14,03,240,271,73,3,83,2,2,7,6105,4808,581
100081,322,1,13,14,03,240,271,73,4,80,2,2,6,3964,3342,220
100081,322,1,13,14,03,240,271,73,5,69,2,2,5,2832,2416,226
100081,322,1,13,14,03,240,271,73,6,65,1,1,6,2285,2096,23
100081,322,1,13,14,03,240,271,73,7,60,1,1,5,1829,1657,32
100081,322,1,13,14,03,240,271,73,9,65,2,2,5,2442,1933,302
100082,322,3,12,14,03,273,300,73,1,65,2,1,5,2226,1976,113
100082,322,3,12,14,03,273,300,73,2,67,2,2,5,2713,2280,161
100082,322,3,12,14,03,273,300,73,3,82,2,2,8,4400,3722,303
100082,322,3,12,14,03,273,300,73,4,67,1,2,5,2632,2121,124
100082,322,3,12,14,03,273,300,73,5,64,1,2,5,2086,1856,83
100082,322,3,12,14,03,273,300,73,6,70,2,2,5,3328,2639,265
100082,322,3,12,14,03,273,300,73,7,79,2,2,6,3900,3286,209
100082,322,3,12,14,03,273,300,73,8,74,1,2,6,2968,2470,133
100082,322,3,12,14,03,273,300,73,9,63,2,2,5,2092,1711,223
100083,322,4,11,14,03,383,333,73,1,76,2,2,6,3468,2944,186
100084,322,4,3,14,03,269,242,73,1,77,1,2,6,4150,3244,256
100084,322,4,3,14,03,269,242,73,10,80,1,2,8,4138,3328,140
100084,322,4,3,14,03,269,242,73,11,68,1,1,5,2396,2170,113
100084,322,4,3,14,03,269,242,73,2,75,1,2,6,3754,2709,257
100084,322,4,3,14,03,269,242,73,3,76,2,2,7,4018,3218,401
100084,322,4,3,14,03,269,242,73,4,81,2,2,6,4910,4164,150
100084,322,4,3,14,03,269,242,73,5,93,2,2,8,7100,5598,311
100084,322,4,3,14,03,269,242,73,6,81,1,2,6,4948,3504,407
100084,322,4,3,14,03,269,242,73,7,74,1,2,5,3554,3020,118
100084,322,4,3,14,03,269,242,73,8,83,1,2,7,4958,3876,369
100084,322,4,3,14,03,269,242,73,9,78,1,2,7,3884,3164,133
100085,321,1,13,14,03,209,209,73,10,86,1,2,9,5418,4172,222
100085,321,1,13,14,03,209,209,73,11,72,1,2,6,2797,2234,78
100085,321,1,13,14,03,209,209,73,12,80,1,1,5,4112,3670,57
100085,321,1,13,14,03,209,209,73,2,66,2,2,5,2363,2012,126
100085,321,1,13,14,03,209,209,73,3,77,2,2,6,4256,3486,430
100085,321,1,13,14,03,209,209,73,4,90,1,2,8,7250,5696,228
100085,321,1,13,14,03,209,209,73,5,80,1,2,8,4578,3542,195
100085,321,1,13,14,03,209,209,73,6,75,2,2,6,3114,2615,197
100085,321,1,13,14,03,209,209,73,7,65,2,1,6,1987,1832,49
100085,321,1,13,14,03,209,209,73,8,81,1,2,7,4978,3652,497
100085,321,1,13,14,03,209,209,73,9,79,1,2,7,4262,3320,179
100086,422,4,31,13,03,37,36,73,1,33,1,1,2,332,292,10
100087,568,2,1,10,03,113,104,73,1,41,1,1,4,644,565,18
100087,568,2,1,10,03,113,104,73,10,36,1,1,3,435,388,14
100087,568,2,1,10,03,113,104,73,11,41,1,2,4,613,533,12
100087,568,2,1,10,03,113,104,73,12,29,1,1,3,222,199,4
100087,568,2,1,10,03,113,104,73,13,36,1,1,3,333,293,10
100087,568,2,1,10,03,113,104,73,15,44,1,1,3,642,574,13
100087,568,2,1,10,03,113,104,73,2,42,1,1,3,628,556,17
100087,568,2,1,10,03,113,104,73,3,35,1,1,3,371,329,12
100087,568,2,1,10,03,113,104,73,4,41,2,1,4,537,491,17
100087,568,2,1,10,03,113,104,73,5,34,2,1,3,333,294,7
100087,568,2,1,10,03,113,104,73,6,36,2,1,3,386,340,8
100087,568,2,1,10,03,113,104,73,7,32,2,1,3,243,210,15
100087,568,2,1,10,03,113,104,73,8,22,2,1,2,68,62,2
100087,568,2,1,10,03,113,104,73,9,24,2,1,3,104,93,1
100088,618,1,14,10,03,423,430,73,1,61,2,1,6,2181,1759,125
100088,618,1,14,10,03,423,430,73,2,56,2,1,5,1540,1348,51
100088,618,1,14,10,03,423,430,73,3,53,1,1,4,1286,1091,97
100088,618,1,14,10,03,423,430,73,4,71,2,1,6,2580,2277,92
100088,618,1,14,10,03,423,430,73,5,68,2,1,6,2837,2425,137
100089,619,2,4,11,03,207,221,73,1,58,2,1,6,1751,1372,195
100089,619,2,4,11,03,207,221,73,10,57,1,1,5,1564,1293,50
100089,619,2,4,11,03,207,221,73,11,65,2,1,5,2479,2144,105
100089,619,2,4,11,03,207,221,73,12,73,2,1,6,3196,2969,117
100089,619,2,4,11,03,207,221,73,13,48,2,1,4,932,830,32
100089,619,2,4,11,03,207,221,73,14,46,2,1,4,855,735,41
100089,619,2,4,11,03,207,221,73,15,60,1,1,5,1830,1627,71
100089,619,2,4,11,03,207,221,73,16,51,2,1,4,1130,979,68
100089,619,2,4,11,03,207,221,73,17,54,2,1,4,1444,1252,85
100089,619,2,4,11,03,207,221,73,18,63,1,2,6,2300,1782,72
100089,619,2,4,11,03,207,221,73,19,48,1,1,4,1000,879,38
100089,619,2,4,11,03,207,221,73,20,48,2,1,4,972,890,38
100089,619,2,4,11,03,207,221,73,21,48,1,1,4,993,871,45
100089,619,2,4,11,03,207,221,73,22,50,2,1,4,1118,1045,18
100089,619,2,4,11,03,207,221,73,23,62,2,1,5,1986,1701,138
100089,619,2,4,11,03,207,221,73,24,47,2,1,4,879,772,42
100089,619,2,4,11,03,207,221,73,3,49,2,1,5,1114,995,40
100089,619,2,4,11,03,207,221,73,4,73,1,1,5,3238,2800,124
100089,619,2,4,11,03,207,221,73,5,50,2,1,4,944,796,51
100089,619,2,4,11,03,207,221,73,6,69,2,1,5,2844,2434,213
100089,619,2,4,11,03,207,221,73,7,56,1,1,5,1563,1298,61
100089,619,2,4,11,03,207,221,73,8,46,1,1,4,925,808,25
100089,619,2,4,11,03,207,221,73,9,66,1,2,5,2297,1830,181
100090,619,2,14,11,03,132,203,73,1,72,2,2,6,3382,2709,320
100090,619,2,14,11,03,132,203,73,2,74,1,2,5,3586,2874,326
100090,619,2,14,11,03,132,203,73,3,40,1,1,3,512,452,23
100090,619,2,14,11,03,132,203,73,4,41,2,1,3,542,473,22
100090,619,2,14,11,03,132,203,73,5,60,1,1,6,1638,1396,84
100092,619,1,1,11,03,207,187,73,1,43,2,1,3,713,601,51
100092,619,1,1,11,03,207,187,73,2,37,2,1,3,484,408,24
100092,619,1,1,11,03,207,187,73,3,53,1,2,5,1544,1255,118
100092,619,1,1,11,03,207,187,73,4,37,1,1,3,455,386,21
100092,619,1,1,11,03,207,187,73,5,48,1,1,4,1040,886,81
100092,619,1,1,11,03,207,187,73,6,43,1,1,3,697,608,40
100092,619,1,1,11,03,207,187,73,7,29,1,1,2,202,181,11
100092,619,1,1,11,03,207,187,73,8,79,1,4,6,4052,3518,138
100093,619,3,3,11,03,205,185,73,1,24,1,1,2,120,98,3
100093,619,3,3,11,03,205,185,73,2,27,1,1,2,164,140,6
100093,619,3,3,11,03,205,185,73,3,23,2,1,2,99,89,4
100093,619,3,3,11,03,205,185,73,4,25,2,1,2,126,111,7
100093,619,3,3,11,03,205,185,73,5,62,1,1,6,1950,1686,25
100094,620,4,11,11,03,143,139,73,1,42,1,1,4,738,549,36
100094,620,4,11,11,03,143,139,73,2,56,1,1,4,1833,1336,89
100094,620,4,11,11,03,143,139,73,3,36,1,1,3,426,335,16
100094,620,4,11,11,03,143,139,73,4,40,2,1,3,582,456,33
100094,620,4,11,11,03,143,139,73,5,49,1,1,4,1273,977,47
100094,620,4,11,11,03,143,139,73,6,50,2,1,5,1107,848,59
100094,620,4,11,11,03,143,139,73,8,48,1,1,5,1090,838,62
100094,620,4,11,11,03,143,139,73,9,80,1,4,9,6140,4748,281
100095,620,2,12,11,03,99,170,73,1,39,1,1,3,536,465,26
100095,620,2,12,11,03,99,170,73,2,31,2,1,3,290,242,10
100095,620,2,12,11,03,99,170,73,3,36,2,1,3,463,380,18
100095,620,2,12,11,03,99,170,73,4,36,2,1,3,472,384,18
100095,620,2,12,11,03,99,170,73,5,36,2,1,3,479,376,23
100095,620,2,12,11,03,99,170,73,6,33,1,1,3,359,293,8
100096,670,4,1,11,03,82,113,73,1,48,2,2,5,1094,862,62
100096,670,4,1,11,03,82,113,73,2,45,2,1,4,816,717,35
100096,670,4,1,11,03,82,113,73,3,44,1,1,4,864,696,43
100096,670,4,1,11,03,82,113,73,4,40,2,1,3,586,506,35
100096,670,4,1,11,03,82,113,73,5,37,1,1,4,500,418,24
100097,669,3,3,11,03,146,161,73,1,56,2,1,5,1567,1293,116
100097,669,3,3,11,03,146,161,73,10,37,1,1,3,453,404,15
100097,669,3,3,11,03,146,161,73,2,47,2,1,4,881,779,45
100097,669,3,3,11,03,146,161,73,3,58,2,2,5,1959,1513,131
100097,669,3,3,11,03,146,161,73,4,51,2,1,4,1121,947,148
100097,669,3,3,11,03,146,161,73,5,47,2,1,4,932,801,33
100097,669,3,3,11,03,146,161,73,6,48,2,2,4,968,774,35
100097,669,3,3,11,03,146,161,73,7,48,1,1,4,1030,902,40
100097,669,3,3,11,03,146,161,73,8,51,2,1,4,1187,1020,66
100097,669,3,3,11,03,146,161,73,9,39,1,1,3,489,428,27
100098,669,3,2,11,03,221,221,73,1,34,1,1,3,301,284,8
100098,669,3,2,11,03,221,221,73,2,24,1,1,2,111,106,4
100098,669,3,2,11,03,221,221,73,3,30,2,1,3,246,215,12
100098,669,3,2,11,03,221,221,73,4,79,2,2,7,4084,3650,127
100098,669,3,2,11,03,221,221,73,5,82,1,2,6,4476,3720,244
100098,669,3,2,11,03,221,221,73,6,48,2,1,4,1057,862,74
100098,669,3,2,11,03,221,221,73,7,38,2,1,3,453,402,26
100099,669,4,11,11,03,309,311,73,1,57,2,2,5,1763,1415,116
100099,669,4,11,11,03,309,311,73,2,59,1,2,6,1965,1591,58
100099,669,4,11,11,03,309,311,73,3,77,2,2,6,4344,3390,287
100099,669,4,11,11,03,309,311,73,4,45,2,1,5,827,727,17
100099,669,4,11,11,03,309,311,73,5,69,2,1,6,2872,2364,149
100100,669,4,4,11,03,302,329,73,1,65,2,1,5,2586,2082,255
100100,669,4,4,11,03,302,329,73,2,80,1,2,7,4238,3516,275
100100,669,4,4,11,03,302,329,73,3,48,1,1,7,984,852,49
100100,669,4,4,11,03,302,329,73,4,72,2,2,6,3332,2634,280
100100,669,4,4,11,03,302,329,73,5,61,1,1,6,1897,1618,215
100101,669,2,12,12,03,324,311,73,1,50,2,1,4,1215,1047,74
100101,669,2,12,12,03,324,311,73,2,66,2,1,5,2513,1982,192
100101,669,2,12,12,03,324,311,73,3,57,2,1,5,1704,1417,57
100101,669,2,12,12,03,324,311,73,4,62,2,1,5,2319,1898,80
100101,669,2,12,12,03,324,311,73,5,63,1,1,5,2105,1748,160
100102,669,1,1,12,03,247,214,73,1,54,2,2,5,1462,1159,149
100102,669,1,1,12,03,247,214,73,11,60,2,1,5,1709,1441,112
100102,669,1,1,12,03,247,214,73,12,52,2,1,5,1204,1021,96
100102,669,1,1,12,03,247,214,73,13,60,1,2,5,2025,1576,160
100102,669,1,1,12,03,247,214,73,14,60,1,2,5,2435,1911,187
100102,669,1,1,12,03,247,214,73,15,63,2,1,5,2191,1880,143
100102,669,1,1,12,03,247,214,73,16,64,1,1,5,2436,2102,109
100102,669,1,1,12,03,247,214,73,17,55,2,1,5,1467,1278,67
100102,669,1,1,12,03,247,214,73,18,65,1,1,5,2500,2070,219
100102,669,1,1,12,03,247,214,73,19,60,2,2,5,2046,1666,174
100102,669,1,1,12,03,247,214,73,2,70,1,2,5,3554,2934,231
100102,669,1,1,12,03,247,214,73,20,62,1,1,5,1956,1703,106
100102,669,1,1,12,03,247,214,73,21,68,1,2,6,2853,2382,147
100102,669,1,1,12,03,247,214,73,22,57,2,1,5,1877,1525,169
100102,669,1,1,12,03,247,214,73,23,55,1,2,5,1667,1335,106
100102,669,1,1,12,03,247,214,73,24,65,2,2,5,2304,2008,94
100102,669,1,1,12,03,247,214,73,25,55,1,1,5,1528,1272,119
100102,669,1,1,12,03,247,214,73,3,59,1,1,5,1770,1554,107
100102,669,1,1,12,03,247,214,73,4,58,1,1,5,1619,1382,128
100102,669,1,1,12,03,247,214,73,5,47,2,1,5,869,758,39
100102,669,1,1,12,03,247,214,73,7,58,1,1,5,1688,1406,139
100102,669,1,1,12,03,247,214,73,8,53,2,1,4,1484,1206,90
100102,669,1,1,12,03,247,214,73,9,48,1,1,5,886,722,89
100103,669,1,13,12,03,278,238,73,10,81,1,2,8,4458,3396,308
100103,669,1,13,12,03,278,238,73,11,55,2,2,5,1630,1328,102
100103,669,1,13,12,03,278,238,73,12,58,2,1,5,1804,1591,53
100103,669,1,13,12,03,278,238,73,13,73,2,2,6,3608,2959,277
100103,669,1,13,12,03,278,238,73,14,63,2,1,5,2061,1746,193
100103,669,1,13,12,03,278,238,73,15,64,2,1,6,2180,1831,135
100103,669,1,13,12,03,278,238,73,16,74,2,2,7,3212,2752,208
100103,669,1,13,12,03,278,238,73,17,87,1,2,9,5878,4488,404
100103,669,1,13,12,03,278,238,73,18,74,2,2,6,3328,2807,276
100103,669,1,13,12,03,278,238,73,19,67,1,2,9,2767,2120,125
100103,669,1,13,12,03,278,238,73,2,61,1,1,5,1790,1523,153
100103,669,1,13,12,03,278,238,73,21,65,2,2,5,2243,1894,142
100103,669,1,13,12,03,278,238,73,22,84,2,2,8,5596,4554,467
100103,669,1,13,12,03,278,238,73,23,56,1,2,5,1519,1246,53
100103,669,1,13,12,03,278,238,73,24,59,2,2,5,1807,1525,153
100103,669,1,13,12,03,278,238,73,25,61,1,1,5,1846,1513,122
100103,669,1,13,12,03,278,238,73,3,86,2,2,9,5526,4542,475
100103,669,1,13,12,03,278,238,73,4,65,1,2,6,2672,2021,203
100103,669,1,13,12,03,278,238,73,5,68,1,2,6,3136,2524,215
100103,669,1,13,12,03,278,238,73,6,74,2,2,6,3060,2645,184
100103,669,1,13,12,03,278,238,73,7,82,1,2,7,4400,3720,330
100103,669,1,13,12,03,278,238,73,8,69,2,2,5,2997,2455,265
100103,669,1,13,12,03,278,238,73,9,66,1,1,5,2324,1996,169
100104,670,4,2,12,03,166,128,73,1,68,1,2,5,3100,2528,260
100104,670,4,2,12,03,166,128,73,10,89,2,4,6,5964,5184,320
100104,670,4,2,12,03,166,128,73,11,36,2,1,3,387,341,13
100104,670,4,2,12,03,166,128,73,12,33,1,1,3,310,277,24
100104,670,4,2,12,03,166,128,73,13,35,1,1,4,348,300,13
100104,670,4,2,12,03,166,128,73,2,40,2,1,3,541,481,23
100104,670,4,2,12,03,166,128,73,3,67,2,1,5,2501,2130,149
100104,670,4,2,12,03,166,128,73,4,48,2,1,4,1001,861,52
100104,670,4,2,12,03,166,128,73,5,42,2,1,3,638,563,41
100104,670,4,2,12,03,166,128,73,6,39,2,1,4,510,446,23
100104,670,4,2,12,03,166,128,73,7,35,2,1,3,328,278,5
100104,670,4,2,12,03,166,128,73,8,36,2,1,3,397,353,17
100104,670,4,2,12,03,166,128,73,9,50,2,1,4,1322,1032,94
100105,670,4,14,12,03,236,284,73,1,64,2,1,5,1999,1724,120
100105,670,4,14,12,03,236,284,73,11,69,2,4,5,2705,2221,230
100105,670,4,14,12,03,236,284,73,12,62,1,1,5,2052,1709,140
100105,670,4,14,12,03,236,284,73,13,56,2,1,5,1562,1305,96
100105,670,4,14,12,03,236,284,73,14,61,1,2,5,2069,1682,159
100105,670,4,14,12,03,236,284,73,15,87,2,2,10,6870,5178,641
100105,670,4,14,12,03,236,284,73,16,69,2,2,6,2995,2417,234
100105,670,4,14,12,03,236,284,73,17,66,2,4,6,2527,2135,161
100105,670,4,14,12,03,236,284,73,18,74,2,4,7,3346,2851,196
100105,670,4,14,12,03,236,284,73,19,54,1,2,5,1504,1242,39
100105,670,4,14,12,03,236,284,73,2,78,1,2,7,4406,3552,251
100105,670,4,14,12,03,236,284,73,20,79,1,4,7,4394,3706,366
100105,670,4,14,12,03,236,284,73,21,64,1,1,5,2048,1731,154
100105,670,4,14,12,03,236,284,73,22,78,2,2,7,4290,3326,442
100105,670,4,14,12,03,236,284,73,23,49,1,1,6,954,782,87
100105,670,4,14,12,03,236,284,73,24,81,2,2,7,4546,3716,338
100105,670,4,14,12,03,236,284,73,3,65,2,1,5,2292,1946,171
100105,670,4,14,12,03,236,284,73,4,70,1,2,5,3420,2550,243
100105,670,4,14,12,03,236,284,73,5,67,1,4,5,2429,1985,109
100105,670,4,14,12,03,236,284,73,6,72,1,2,6,3670,2759,248
100105,670,4,14,12,03,236,284,73,7,75,1,2,7,3960,3046,294
100105,670,4,14,12,03,236,284,73,8,79,1,2,7,4350,3470,270
100105,670,4,14,12,03,236,284,73,9,76,2,2,6,3548,2895,242
100106,670,4,12,12,03,199,284,73,1,76,1,2,6,4460,3464,293
100106,670,4,12,12,03,199,284,73,10,84,2,4,8,5270,4422,415
100106,670,4,12,12,03,199,284,73,11,83,2,2,9,5672,4332,574
100106,670,4,12,12,03,199,284,73,12,80,1,2,6,5206,3858,455
100106,670,4,12,12,03,199,284,73,13,76,2,2,7,4318,3492,421
100106,670,4,12,12,03,199,284,73,15,59,1,2,5,1789,1452,85
100106,670,4,12,12,03,199,284,73,16,73,2,2,7,3734,2929,364
100106,670,4,12,12,03,199,284,73,17,64,1,1,6,2463,2063,204
100106,670,4,12,12,03,199,284,73,18,73,2,2,7,3812,3046,361
100106,670,4,12,12,03,199,284,73,2,74,2,1,5,3628,3134,202
100106,670,4,12,12,03,199,284,73,3,84,2,4,6,5032,4172,418
100106,670,4,12,12,03,199,284,73,4,67,2,4,5,2319,1986,156
100106,670,4,12,12,03,199,284,73,5,81,1,2,9,5094,3940,252
100106,670,4,12,12,03,199,284,73,6,58,1,1,5,1668,1398,160
100106,670,4,12,12,03,199,284,73,7,70,1,2,6,3412,2759,213
100106,670,4,12,12,03,199,284,73,8,72,2,2,6,3398,2752,300
100106,670,4,12,12,03,199,284,73,9,65,2,2,5,2537,2124,233
100108,620,1,2,12,03,187,179,73,1,61,1,1,5,2263,1759,82
100108,620,1,2,12,03,187,179,73,10,43,1,1,3,795,637,59
100108,620,1,2,12,03,187,179,73,11,41,2,1,3,691,562,34
100108,620,1,2,12,03,187,179,73,12,78,2,2,6,4124,3282,345
100108,620,1,2,12,03,187,179,73,13,64,2,1,5,2359,1975,130
100108,620,1,2,12,03,187,179,73,14,62,2,4,5,1918,1622,150
100108,620,1,2,12,03,187,179,73,15,54,2,1,5,1328,1108,124
100108,620,1,2,12,03,187,179,73,16,52,2,2,4,1519,1167,115
100108,620,1,2,12,03,187,179,73,17,54,1,1,5,1495,1243,69
100108,620,1,2,12,03,187,179,73,18,66,1,1,6,2634,2251,136
100108,620,1,2,12,03,187,179,73,19,46,2,1,4,944,755,60
100108,620,1,2,12,03,187,179,73,2,56,2,1,5,1718,1430,112
100108,620,1,2,12,03,187,179,73,20,40,1,1,3,603,480,29
100108,620,1,2,12,03,187,179,73,21,69,1,1,5,2691,2395,100
100108,620,1,2,12,03,187,179,73,22,74,2,4,6,3860,3262,142
100108,620,1,2,12,03,187,179,73,23,45,2,1,3,905,706,55
100108,620,1,2,12,03,187,179,73,24,44,2,1,3,843,685,50
100108,620,1,2,12,03,187,179,73,25,62,1,1,5,2111,1757,93
100108,620,1,2,12,03,187,179,73,3,51,2,1,4,1134,947,56
100108,620,1,2,12,03,187,179,73,4,65,1,1,6,2244,1986,70
100108,620,1,2,12,03,187,179,73,5,76,2,2,6,3920,3048,234
100108,620,1,2,12,03,187,179,73,6,66,2,1,5,2627,2140,124
100108,620,1,2,12,03,187,179,73,8,65,2,4,6,2362,2002,107
100108,620,1,2,12,03,187,179,73,9,54,1,1,4,1479,1239,86
100111,621,2,4,12,03,132,113,73,1,75,2,2,6,4374,3210,199
100111,621,2,4,12,03,132,113,73,2,39,2,1,3,605,514,24
100111,621,2,4,12,03,132,113,73,3,45,2,1,3,751,672,20
100111,621,2,4,12,03,132,113,73,4,51,1,1,5,1440,1107,57
100111,621,2,4,12,03,132,113,73,5,82,1,2,8,5630,4144,456
100111,621,2,4,12,03,132,113,73,7,36,1,1,3,414,374,17
100111,621,2,4,12,03,132,113,73,8,55,2,2,5,1716,1282,145
100112,619,1,2,11,03,198,212,73,1,36,1,1,3,483,378,25
100112,619,1,2,11,03,198,212,73,2,37,2,1,3,433,393,23
100112,619,1,2,11,03,198,212,73,3,48,1,1,4,1016,911,39
100112,619,1,2,11,03,198,212,73,4,67,1,2,7,3086,2408,209
100112,619,1,2,11,03,198,212,73,5,52,1,1,4,1186,1040,61
100113,670,3,15,12,03,331,300,73,1,70,2,1,5,2878,2426,239
100113,670,3,15,12,03,331,300,73,2,63,1,1,5,2338,1960,153
100113,670,3,15,12,03,331,300,73,3,63,1,1,5,2212,1859,217
100113,670,3,15,12,03,331,300,73,4,62,1,1,5,2082,1755,183
100113,670,3,15,12,03,331,300,73,5,27,1,1,2,158,136,6
100113,670,3,15,12,03,331,300,73,6,24,1,1,2,108,94,2
100113,670,3,15,12,03,331,300,73,7,58,1,1,5,1532,1346,87
100113,670,3,15,12,03,331,300,73,8,59,2,1,5,1922,1643,84
100113,670,3,15,12,03,331,300,73,9,27,2,1,2,179,153,7
100114,621,2,11,12,03,150,146,73,1,70,2,2,6,2865,2353,220
100114,621,2,11,12,03,150,146,73,10,37,1,1,3,528,434,15
100114,621,2,11,12,03,150,146,73,11,42,2,1,4,760,634,38
100114,621,2,11,12,03,150,146,73,12,47,2,1,4,900,777,22
100114,621,2,11,12,03,150,146,73,13,59,1,1,5,1869,1577,90
100114,621,2,11,12,03,150,146,73,14,62,1,1,5,1772,1577,54
100114,621,2,11,12,03,150,146,73,15,58,2,1,6,1987,1722,62
100114,621,2,11,12,03,150,146,73,16,45,1,1,4,874,760,17
100114,621,2,11,12,03,150,146,73,17,34,1,1,3,408,324,15
100114,621,2,11,12,03,150,146,73,18,49,2,1,4,1211,1008,74
100114,621,2,11,12,03,150,146,73,19,47,1,2,4,1010,858,29
100114,621,2,11,12,03,150,146,73,2,67,2,4,6,2636,2129,72
100114,621,2,11,12,03,150,146,73,20,65,1,2,6,3000,2274,139
100114,621,2,11,12,03,150,146,73,21,52,2,1,5,1260,1035,25
100114,621,2,11,12,03,150,146,73,22,55,2,1,6,1217,1033,90
100114,621,2,11,12,03,150,146,73,23,61,1,2,5,2209,1670,89
100114,621,2,11,12,03,150,146,73,24,75,2,4,10,3996,3592,164
100114,621,2,11,12,03,150,146,73,25,75,2,2,6,4344,3224,261
100114,621,2,11,12,03,150,146,73,3,67,1,1,5,3042,2404,174
100114,621,2,11,12,03,150,146,73,4,55,2,4,5,1694,1372,53
100114,621,2,11,12,03,150,146,73,5,65,2,2,6,2561,2007,201
100114,621,2,11,12,03,150,146,73,6,54,1,2,5,1657,1256,152
100114,621,2,11,12,03,150,146,73,7,40,2,1,3,590,440,25
100116,621,2,12,12,03,137,77,73,1,80,2,2,8,5480,4008,138
100116,621,2,12,12,03,137,77,73,2,58,1,1,6,1776,1469,120
100116,621,2,12,12,03,137,77,73,5,50,2,1,4,1434,945,59
100116,621,2,12,12,03,137,77,73,6,37,1,1,3,475,413,10
100116,621,2,12,12,03,137,77,73,7,65,2,1,5,2582,2172,163
